XAUUSD_D1_last300 | 282 bars | 2026-04-17 03:03 BJT
时间(BJT)|开|高|低|收
2025-07-21|3348.84|3401.57|3344.97|3397.16
2025-07-22|3398.33|3433.53|3383.37|3431.66
2025-07-23|3431.25|3438.98|3381.25|3387.22
2025-07-24|3389.65|3393.33|3351.00|3368.56
2025-07-25|3368.42|3373.55|3325.06|3336.63
2025-07-28|3329.34|3345.33|3301.35|3314.60
2025-07-29|3313.86|3334.13|3307.70|3326.62
2025-07-30|3326.82|3334.02|3267.95|3275.02
2025-07-31|3275.29|3314.87|3273.90|3290.03
2025-08-01|3289.89|3363.47|3281.43|3363.21
2025-08-04|3364.55|3385.45|3344.95|3373.69
2025-08-05|3374.31|3390.46|3349.86|3380.74
2025-08-06|3380.97|3385.38|3358.07|3369.30
2025-08-07|3370.56|3401.79|3365.23|3396.15
2025-08-08|3401.26|3407.86|3376.25|3397.02
2025-08-11|3403.61|3405.07|3341.03|3342.93
2025-08-12|3342.83|3358.96|3330.81|3348.20
2025-08-13|3349.76|3370.47|3342.51|3356.02
2025-08-14|3357.18|3374.82|3329.74|3335.38
2025-08-15|3337.02|3348.79|3332.36|3335.94
2025-08-18|3336.39|3358.45|3323.50|3332.88
2025-08-19|3333.86|3345.31|3314.84|3315.57
2025-08-20|3316.50|3350.21|3311.42|3348.16
2025-08-21|3350.09|3352.27|3325.16|3338.52
2025-08-22|3339.07|3378.85|3321.29|3371.95
2025-08-25|3371.25|3376.22|3359.51|3365.55
2025-08-26|3365.83|3393.67|3351.37|3393.62
2025-08-27|3394.10|3398.54|3373.51|3397.45
2025-08-28|3398.31|3423.15|3384.37|3416.90
2025-08-29|3416.67|3453.99|3404.16|3448.12
2025-09-01|3444.29|3489.89|3437.04|3476.39
2025-09-02|3474.73|3539.96|3470.04|3533.33
2025-09-03|3530.61|3578.54|3526.35|3559.20
2025-09-04|3559.97|3564.14|3511.22|3545.75
2025-09-05|3543.92|3599.99|3540.14|3587.32
2025-09-08|3583.72|3646.50|3579.47|3636.01
2025-09-09|3634.80|3674.57|3625.84|3626.21
2025-09-10|3625.04|3657.55|3620.28|3640.50
2025-09-11|3642.71|3649.19|3613.13|3633.81
2025-09-12|3634.55|3656.70|3630.46|3643.41
2025-09-15|3644.67|3685.52|3626.51|3678.89
2025-09-16|3680.72|3702.99|3674.45|3689.89
2025-09-17|3689.58|3707.42|3646.25|3659.92
2025-09-18|3661.25|3672.99|3627.77|3644.39
2025-09-19|3643.29|3685.25|3632.18|3685.11
2025-09-22|3684.78|3748.85|3683.66|3746.87
2025-09-23|3745.46|3791.12|3736.45|3764.04
2025-09-24|3766.03|3779.23|3717.39|3736.08
2025-09-25|3738.94|3761.61|3722.09|3749.40
2025-09-26|3748.66|3783.78|3734.45|3761.24
2025-09-29|3760.57|3834.17|3760.57|3833.78
2025-09-30|3830.94|3871.74|3793.10|3858.25
2025-10-01|3857.44|3895.28|3853.28|3865.49
2025-10-02|3869.01|3896.91|3819.08|3856.14
2025-10-03|3857.48|3891.64|3838.00|3886.75
2025-10-06|3887.05|3969.90|3884.24|3961.04
2025-10-07|3958.39|3991.11|3940.64|3984.49
2025-10-08|3985.08|4059.15|3983.52|4041.67
2025-10-09|4040.39|4057.94|3944.49|3976.03
2025-10-10|3979.47|4022.89|3946.65|4018.46
2025-10-13|4012.06|4116.90|4007.39|4110.60
2025-10-14|4110.64|4179.72|4090.50|4142.15
2025-10-15|4143.01|4218.32|4140.75|4208.27
2025-10-16|4209.54|4330.75|4199.93|4326.25
2025-10-17|4335.41|4379.22|4186.44|4246.83
2025-10-20|4243.50|4381.38|4218.95|4356.45
2025-10-21|4358.70|4375.26|4081.61|4124.93
2025-10-22|4125.52|4161.50|4004.28|4098.23
2025-10-23|4104.99|4154.89|4066.18|4126.00
2025-10-24|4128.98|4144.39|4044.19|4112.84
2025-10-27|4076.86|4109.12|3971.27|3981.35
2025-10-28|3980.96|4019.69|3886.62|3952.47
2025-10-29|3955.53|4030.32|3915.66|3930.47
2025-10-30|3926.48|4027.14|3915.33|4024.17
2025-10-31|4022.54|4046.20|3972.24|4003.18
2025-11-03|3983.73|4030.55|3962.52|4001.20
2025-11-04|4002.42|4005.74|3928.52|3931.74
2025-11-05|3933.71|3990.48|3929.71|3979.19
2025-11-06|3977.21|4019.63|3964.48|3976.79
2025-11-07|3975.12|4027.48|3974.85|4001.15
2025-11-10|3999.21|4116.67|3999.11|4115.96
2025-11-11|4116.61|4149.00|4096.95|4126.97
2025-11-12|4129.54|4211.77|4098.71|4195.61
2025-11-13|4203.15|4245.12|4145.33|4171.32
2025-11-14|4172.25|4211.27|4032.27|4084.72
2025-11-17|4082.52|4106.61|4006.91|4045.52
2025-11-18|4051.34|4082.22|3997.70|4067.63
2025-11-19|4068.81|4132.81|4055.57|4077.97
2025-11-20|4080.02|4110.06|4038.76|4077.26
2025-11-21|4074.60|4101.16|4022.39|4065.80
2025-11-24|4068.96|4139.99|4039.91|4134.78
2025-11-25|4133.73|4159.25|4109.49|4130.59
2025-11-26|4132.59|4173.45|4129.66|4163.91
2025-11-27|4165.09|4168.78|4142.53|4157.35
2025-11-28|4159.71|4226.82|4152.58|4219.29
2025-12-01|4229.15|4264.59|4205.56|4232.16
2025-12-02|4228.59|4236.00|4163.42|4205.42
2025-12-03|4205.93|4241.49|4194.63|4203.08
2025-12-04|4204.52|4219.29|4175.07|4208.59
2025-12-05|4207.10|4259.32|4191.87|4196.32
2025-12-08|4196.08|4219.02|4176.30|4190.46
2025-12-09|4191.09|4221.31|4169.77|4208.32
2025-12-10|4209.56|4238.77|4181.80|4228.56
2025-12-11|4229.64|4285.94|4204.48|4279.79
2025-12-12|4281.49|4353.54|4257.28|4300.22
2025-12-15|4295.98|4350.43|4285.32|4305.04
2025-12-16|4306.80|4335.01|4271.44|4302.16
2025-12-17|4301.01|4349.16|4301.01|4338.31
2025-12-18|4337.77|4374.63|4308.51|4332.51
2025-12-19|4334.04|4356.47|4309.38|4338.60
2025-12-22|4338.52|4449.01|4338.06|4443.68
2025-12-23|4447.56|4499.75|4430.48|4484.70
2025-12-24|4486.01|4525.76|4448.09|4479.37
2025-12-26|4498.82|4549.86|4479.87|4531.68
2025-12-29|4548.84|4549.09|4302.49|4331.77
2025-12-30|4336.51|4404.26|4323.23|4338.48
2025-12-31|4342.55|4373.42|4274.02|4311.63
2026-01-02|4328.78|4402.33|4309.72|4332.70
2026-01-05|4353.22|4455.78|4345.29|4448.98
2026-01-06|4451.02|4497.26|4427.65|4494.79
2026-01-07|4496.24|4500.68|4423.17|4456.51
2026-01-08|4459.46|4479.45|4407.47|4477.36
2026-01-09|4482.65|4517.20|4452.67|4510.04
2026-01-12|4521.41|4630.01|4512.67|4597.54
2026-01-13|4607.78|4634.65|4569.65|4586.62
2026-01-14|4591.56|4642.90|4589.32|4626.40
2026-01-15|4631.75|4632.45|4581.02|4615.60
2026-01-16|4617.52|4620.82|4536.56|4595.40
2026-01-19|4633.93|4690.66|4629.29|4670.95
2026-01-20|4675.10|4766.31|4659.46|4763.55
2026-01-21|4760.68|4888.52|4755.55|4831.25
2026-01-22|4832.00|4940.83|4772.49|4936.30
2026-01-23|4944.43|4989.84|4899.76|4985.91
2026-01-26|5008.85|5111.23|4989.92|5008.22
2026-01-27|5022.86|5190.21|5013.76|5181.14
2026-01-28|5172.51|5419.10|5157.13|5417.51
2026-01-29|5422.61|5597.91|5098.65|5370.50
2026-01-30|5400.04|5450.96|4681.35|4882.54
2026-02-02|4781.13|4884.79|4402.72|4660.02
2026-02-03|4677.34|4993.70|4677.32|4946.65
2026-02-04|4962.55|5091.93|4853.42|4964.50
2026-02-05|4980.35|5023.76|4759.82|4779.25
2026-02-06|4761.51|4971.43|4654.86|4963.97
2026-02-09|4990.56|5086.28|4964.97|5058.18
2026-02-10|5067.96|5078.54|4987.25|5025.21
2026-02-11|5027.37|5118.92|5017.79|5084.42
2026-02-12|5096.67|5099.96|4878.61|4921.80
2026-02-13|4889.84|5046.09|4887.12|5042.83
2026-02-16|5035.13|5035.41|4965.21|4993.63
2026-02-17|4991.65|5000.87|4841.90|4877.36
2026-02-18|4869.58|5010.89|4854.08|4977.20
2026-02-19|4977.11|5022.28|4960.07|4996.14
2026-02-20|5003.18|5106.88|4981.58|5103.76
2026-02-23|5109.06|5237.62|5107.83|5227.61
2026-02-24|5230.95|5249.73|5093.44|5143.69
2026-02-25|5141.52|5217.55|5120.74|5164.94
2026-02-26|5165.12|5205.51|5130.30|5184.90
2026-02-27|5188.23|5280.78|5166.99|5279.95
2026-03-02|5315.78|5419.15|5260.70|5321.97
2026-03-03|5334.19|5379.73|4996.22|5088.16
2026-03-04|5109.80|5206.10|5084.03|5141.00
2026-03-05|5150.07|5194.93|5050.68|5080.88
2026-03-06|5083.76|5174.61|5062.44|5171.06
2026-03-09|5190.43|5192.04|5014.58|5136.60
2026-03-10|5148.47|5238.60|5117.51|5192.66
2026-03-11|5190.10|5223.02|5148.96|5176.09
2026-03-12|5182.09|5191.68|5054.86|5079.24
2026-03-13|5074.80|5128.47|5009.59|5021.27
2026-03-16|5010.84|5038.02|4967.24|5006.19
2026-03-17|5010.94|5044.27|4973.75|5005.45
2026-03-18|5005.02|5016.20|4807.03|4818.83
2026-03-19|4829.45|4867.02|4502.69|4650.30
2026-03-20|4659.03|4735.93|4477.38|4496.99
2026-03-23|4487.05|4536.14|4099.02|4406.64
2026-03-24|4419.92|4484.40|4305.94|4474.53
2026-03-25|4476.41|4602.43|4456.14|4506.34
2026-03-26|4517.24|4543.95|4351.07|4378.37
2026-03-27|4384.07|4555.29|4375.35|4495.03
2026-03-30|4485.85|4580.57|4420.07|4511.12
2026-03-31|4514.26|4687.13|4482.59|4667.07
2026-04-01|4681.75|4793.00|4661.61|4758.08
2026-04-02|4759.25|4800.26|4554.19|4676.12
2026-04-06|4632.12|4706.30|4600.65|4650.62
2026-04-07|4658.27|4718.49|4607.63|4705.53
2026-04-08|4746.96|4857.18|4699.82|4719.07
2026-04-09|4727.89|4801.20|4698.52|4765.51
2026-04-10|4775.38|4795.16|4730.77|4748.66
2026-04-13|4669.62|4750.25|4644.27|4740.48
2026-04-14|4751.71|4846.37|4745.66|4841.92
2026-04-15|4839.76|4871.51|4786.12|4790.67
