XAUUSD_H1_last500 | 500 bars | 2026-04-17 00:07 BJT
时间(BJT)|开|高|低|收
2026-03-19 20:00|4651.83|4653.99|4531.44|4574.48
2026-03-19 21:00|4573.67|4620.90|4502.69|4620.35
2026-03-19 22:00|4621.28|4649.02|4581.32|4601.80
2026-03-19 23:00|4601.49|4638.74|4566.22|4596.32
2026-03-20 00:00|4596.33|4626.62|4576.69|4584.70
2026-03-20 01:00|4584.97|4629.73|4574.12|4616.21
2026-03-20 02:00|4615.66|4623.18|4595.98|4622.90
2026-03-20 03:00|4623.39|4663.34|4623.39|4643.84
2026-03-20 04:00|4643.63|4662.03|4642.93|4650.30
2026-03-20 06:00|4659.03|4677.13|4636.13|4636.29
2026-03-20 07:00|4636.27|4647.85|4634.13|4643.53
2026-03-20 08:00|4643.45|4664.90|4642.07|4648.48
2026-03-20 09:00|4647.86|4699.29|4639.30|4677.21
2026-03-20 10:00|4678.28|4703.69|4670.20|4697.97
2026-03-20 11:00|4698.42|4735.93|4693.13|4725.56
2026-03-20 12:00|4725.95|4727.67|4715.31|4721.78
2026-03-20 13:00|4721.71|4723.41|4685.61|4688.51
2026-03-20 14:00|4688.53|4701.09|4661.31|4669.28
2026-03-20 15:00|4669.29|4708.09|4668.01|4706.20
2026-03-20 16:00|4706.44|4734.80|4684.64|4693.66
2026-03-20 17:00|4693.56|4700.48|4659.63|4667.47
2026-03-20 18:00|4667.30|4670.16|4638.14|4645.23
2026-03-20 19:00|4645.26|4674.22|4636.99|4671.62
2026-03-20 20:00|4671.75|4695.32|4661.85|4678.40
2026-03-20 21:00|4678.45|4679.36|4612.96|4616.32
2026-03-20 22:00|4616.10|4622.54|4548.06|4564.10
2026-03-20 23:00|4564.21|4580.27|4540.55|4553.56
2026-03-21 00:00|4552.61|4613.62|4552.15|4583.13
2026-03-21 01:00|4583.19|4600.39|4554.50|4573.46
2026-03-21 02:00|4573.55|4578.52|4477.38|4499.75
2026-03-21 03:00|4499.83|4516.79|4485.49|4501.63
2026-03-21 04:00|4501.66|4514.83|4493.75|4496.99
2026-03-23 06:00|4487.05|4536.14|4449.54|4498.20
2026-03-23 07:00|4498.52|4510.86|4453.01|4464.90
2026-03-23 08:00|4465.33|4473.41|4319.53|4354.06
2026-03-23 09:00|4353.99|4454.12|4330.46|4387.53
2026-03-23 10:00|4388.24|4422.11|4354.94|4360.68
2026-03-23 11:00|4360.74|4377.95|4334.84|4352.93
2026-03-23 12:00|4352.90|4381.91|4349.93|4367.68
2026-03-23 13:00|4367.61|4380.20|4302.34|4310.16
2026-03-23 14:00|4309.79|4310.46|4163.33|4220.39
2026-03-23 15:00|4220.36|4232.66|4099.02|4204.28
2026-03-23 16:00|4202.86|4270.55|4202.86|4251.20
2026-03-23 17:00|4251.23|4308.45|4223.63|4253.48
2026-03-23 18:00|4254.06|4281.89|4241.43|4269.13
2026-03-23 19:00|4269.44|4462.36|4269.44|4379.14
2026-03-23 20:00|4378.53|4492.60|4336.99|4478.48
2026-03-23 21:00|4478.51|4485.21|4401.42|4454.36
2026-03-23 22:00|4454.34|4512.34|4453.57|4461.75
2026-03-23 23:00|4462.20|4486.69|4351.17|4363.75
2026-03-24 00:00|4363.56|4391.65|4352.60|4375.62
2026-03-24 01:00|4375.56|4438.94|4370.96|4426.23
2026-03-24 02:00|4426.94|4467.07|4402.61|4449.17
2026-03-24 03:00|4448.86|4450.68|4393.16|4398.39
2026-03-24 04:00|4399.09|4413.17|4382.89|4406.64
2026-03-24 06:00|4419.92|4431.42|4360.91|4426.85
2026-03-24 07:00|4426.83|4448.33|4421.81|4441.01
2026-03-24 08:00|4441.03|4446.72|4330.65|4364.77
2026-03-24 09:00|4363.29|4374.29|4308.28|4322.23
2026-03-24 10:00|4322.65|4379.34|4305.94|4366.16
2026-03-24 11:00|4366.15|4368.24|4334.98|4347.25
2026-03-24 12:00|4346.90|4357.25|4326.66|4333.52
2026-03-24 13:00|4333.47|4374.25|4319.77|4347.12
2026-03-24 14:00|4347.22|4405.03|4342.91|4401.69
2026-03-24 15:00|4401.79|4432.25|4399.99|4418.55
2026-03-24 16:00|4418.39|4420.95|4390.93|4413.01
2026-03-24 17:00|4413.83|4431.08|4395.93|4426.54
2026-03-24 18:00|4426.42|4441.67|4414.74|4438.31
2026-03-24 19:00|4438.45|4441.96|4376.37|4408.02
2026-03-24 20:00|4408.25|4427.51|4362.13|4379.18
2026-03-24 21:00|4377.99|4390.00|4351.61|4381.47
2026-03-24 22:00|4381.46|4433.79|4380.70|4415.54
2026-03-24 23:00|4415.66|4430.67|4396.17|4411.68
2026-03-25 00:00|4411.56|4427.69|4402.78|4421.32
2026-03-25 01:00|4421.33|4426.56|4372.21|4388.55
2026-03-25 02:00|4388.41|4423.25|4384.01|4389.58
2026-03-25 03:00|4389.11|4411.51|4388.70|4400.27
2026-03-25 04:00|4400.06|4484.40|4397.39|4474.53
2026-03-25 06:00|4476.41|4485.27|4456.14|4484.45
2026-03-25 07:00|4484.51|4551.45|4472.32|4546.89
2026-03-25 08:00|4546.92|4571.97|4537.37|4563.57
2026-03-25 09:00|4563.48|4601.14|4552.40|4594.96
2026-03-25 10:00|4595.06|4602.43|4579.95|4583.57
2026-03-25 11:00|4583.56|4586.31|4567.67|4570.21
2026-03-25 12:00|4570.15|4574.61|4565.66|4572.65
2026-03-25 13:00|4573.03|4573.39|4549.59|4555.81
2026-03-25 14:00|4555.83|4557.04|4533.01|4545.57
2026-03-25 15:00|4545.02|4563.24|4536.96|4539.53
2026-03-25 16:00|4539.67|4567.59|4535.77|4556.22
2026-03-25 17:00|4556.19|4567.43|4527.47|4551.87
2026-03-25 18:00|4552.07|4562.52|4551.12|4558.94
2026-03-25 19:00|4558.93|4585.72|4555.98|4578.83
2026-03-25 20:00|4578.75|4583.84|4522.41|4544.23
2026-03-25 21:00|4544.11|4576.46|4540.95|4544.59
2026-03-25 22:00|4545.35|4579.34|4532.99|4567.12
2026-03-25 23:00|4567.24|4568.73|4525.28|4558.88
2026-03-26 00:00|4559.09|4564.75|4545.21|4555.22
2026-03-26 01:00|4554.95|4564.06|4542.74|4550.70
2026-03-26 02:00|4550.71|4569.11|4530.94|4538.14
2026-03-26 03:00|4538.43|4539.69|4486.79|4531.06
2026-03-26 04:00|4530.85|4542.23|4495.25|4506.34
2026-03-26 06:00|4517.24|4534.66|4505.61|4517.37
2026-03-26 07:00|4517.42|4518.25|4488.98|4498.38
2026-03-26 08:00|4498.35|4539.33|4498.14|4535.82
2026-03-26 09:00|4535.69|4543.95|4522.32|4535.62
2026-03-26 10:00|4535.60|4535.90|4505.63|4508.72
2026-03-26 11:00|4508.64|4518.74|4499.91|4516.79
2026-03-26 12:00|4517.23|4524.27|4511.44|4520.61
2026-03-26 13:00|4520.80|4522.33|4439.16|4439.24
2026-03-26 14:00|4438.95|4459.54|4415.78|4456.47
2026-03-26 15:00|4456.49|4463.83|4438.82|4452.57
2026-03-26 16:00|4451.22|4459.08|4412.37|4427.67
2026-03-26 17:00|4427.59|4437.06|4414.45|4423.53
2026-03-26 18:00|4423.58|4448.23|4417.16|4442.91
2026-03-26 19:00|4443.11|4456.59|4418.89|4422.90
2026-03-26 20:00|4423.28|4445.85|4416.44|4429.66
2026-03-26 21:00|4429.09|4460.49|4420.51|4452.65
2026-03-26 22:00|4452.69|4479.38|4437.36|4464.95
2026-03-26 23:00|4465.21|4469.02|4433.99|4438.40
2026-03-27 00:00|4438.06|4442.78|4367.30|4389.35
2026-03-27 01:00|4388.95|4402.41|4377.19|4381.49
2026-03-27 02:00|4381.50|4397.96|4367.92|4394.44
2026-03-27 03:00|4394.51|4399.30|4359.00|4364.17
2026-03-27 04:00|4364.01|4420.60|4351.07|4378.37
2026-03-27 06:00|4384.07|4415.32|4379.50|4411.03
2026-03-27 07:00|4411.38|4414.50|4389.93|4404.92
2026-03-27 08:00|4404.93|4410.92|4375.35|4378.54
2026-03-27 09:00|4378.78|4420.38|4377.50|4417.46
2026-03-27 10:00|4417.76|4440.37|4417.11|4431.89
2026-03-27 11:00|4431.74|4446.31|4421.27|4437.40
2026-03-27 12:00|4437.59|4449.60|4431.32|4445.82
2026-03-27 13:00|4445.47|4474.98|4440.27|4454.59
2026-03-27 14:00|4454.40|4472.97|4451.88|4459.41
2026-03-27 15:00|4459.38|4463.12|4442.80|4447.57
2026-03-27 16:00|4447.33|4450.68|4423.65|4424.26
2026-03-27 17:00|4424.25|4438.31|4420.70|4428.72
2026-03-27 18:00|4428.73|4432.90|4411.08|4414.64
2026-03-27 19:00|4414.76|4426.40|4404.21|4420.14
2026-03-27 20:00|4419.98|4445.22|4412.49|4437.78
2026-03-27 21:00|4437.89|4443.90|4413.64|4432.02
2026-03-27 22:00|4431.14|4514.95|4430.72|4509.78
2026-03-27 23:00|4509.54|4555.29|4501.59|4524.22
2026-03-28 00:00|4524.32|4533.80|4505.65|4516.01
2026-03-28 01:00|4516.04|4522.15|4486.35|4486.53
2026-03-28 02:00|4486.65|4528.78|4486.65|4516.95
2026-03-28 03:00|4516.96|4526.18|4500.83|4514.51
2026-03-28 04:00|4514.73|4519.73|4491.14|4495.03
2026-03-30 06:00|4485.85|4514.97|4475.77|4484.61
2026-03-30 07:00|4484.57|4492.69|4443.78|4448.11
2026-03-30 08:00|4448.78|4466.56|4420.07|4432.10
2026-03-30 09:00|4432.13|4475.82|4432.13|4469.87
2026-03-30 10:00|4469.61|4499.10|4458.73|4481.35
2026-03-30 11:00|4481.02|4517.44|4478.72|4496.15
2026-03-30 12:00|4496.16|4498.80|4486.16|4497.00
2026-03-30 13:00|4496.84|4528.78|4496.77|4522.25
2026-03-30 14:00|4522.18|4550.73|4516.90|4532.26
2026-03-30 15:00|4532.29|4534.63|4515.83|4527.46
2026-03-30 16:00|4527.38|4540.38|4525.21|4538.19
2026-03-30 17:00|4538.35|4540.60|4523.74|4532.48
2026-03-30 18:00|4533.20|4540.12|4527.82|4532.30
2026-03-30 19:00|4532.71|4580.57|4525.47|4559.51
2026-03-30 20:00|4559.77|4578.22|4545.28|4569.48
2026-03-30 21:00|4569.44|4578.50|4517.02|4523.56
2026-03-30 22:00|4523.24|4541.11|4512.46|4538.71
2026-03-30 23:00|4538.83|4556.86|4524.66|4548.21
2026-03-31 00:00|4548.04|4549.67|4532.39|4539.80
2026-03-31 01:00|4539.89|4542.36|4511.44|4515.16
2026-03-31 02:00|4515.17|4523.24|4498.36|4499.09
2026-03-31 03:00|4498.64|4518.51|4492.98|4513.71
2026-03-31 04:00|4513.38|4516.52|4500.90|4511.12
2026-03-31 06:00|4514.26|4523.86|4502.30|4510.72
2026-03-31 07:00|4510.72|4520.91|4492.38|4513.74
2026-03-31 08:00|4513.46|4548.21|4482.59|4547.61
2026-03-31 09:00|4547.60|4619.46|4532.20|4604.89
2026-03-31 10:00|4605.02|4607.46|4565.39|4568.36
2026-03-31 11:00|4568.18|4577.01|4550.39|4557.03
2026-03-31 12:00|4557.04|4568.97|4557.00|4564.86
2026-03-31 13:00|4564.18|4581.84|4547.51|4568.93
2026-03-31 14:00|4568.66|4568.83|4553.17|4557.06
2026-03-31 15:00|4557.26|4565.81|4543.18|4564.60
2026-03-31 16:00|4564.25|4575.42|4560.60|4568.77
2026-03-31 17:00|4568.91|4572.56|4550.42|4555.48
2026-03-31 18:00|4555.42|4561.94|4529.40|4547.15
2026-03-31 19:00|4547.35|4593.30|4540.97|4582.47
2026-03-31 20:00|4582.45|4597.69|4569.15|4574.94
2026-03-31 21:00|4574.93|4609.90|4567.76|4607.33
2026-03-31 22:00|4607.23|4630.14|4595.01|4599.00
2026-03-31 23:00|4599.63|4625.32|4599.32|4609.40
2026-04-01 00:00|4609.42|4651.74|4606.68|4638.35
2026-04-01 01:00|4638.36|4667.43|4636.30|4654.65
2026-04-01 02:00|4654.43|4671.21|4653.57|4667.61
2026-04-01 03:00|4667.57|4685.64|4661.75|4682.61
2026-04-01 04:00|4683.13|4687.13|4664.37|4667.07
2026-04-01 06:00|4681.75|4696.20|4661.61|4680.60
2026-04-01 07:00|4681.06|4699.99|4671.54|4696.23
2026-04-01 08:00|4696.21|4722.65|4693.33|4710.75
2026-04-01 09:00|4710.77|4724.20|4681.49|4692.59
2026-04-01 10:00|4693.28|4700.40|4678.19|4684.60
2026-04-01 11:00|4684.55|4693.92|4679.55|4681.75
2026-04-01 12:00|4681.99|4682.03|4666.90|4676.19
2026-04-01 13:00|4676.23|4703.54|4674.75|4684.12
2026-04-01 14:00|4684.17|4733.16|4682.61|4730.51
2026-04-01 15:00|4730.46|4747.77|4709.52|4713.12
2026-04-01 16:00|4712.93|4740.15|4710.58|4728.75
2026-04-01 17:00|4728.79|4730.31|4713.13|4723.32
2026-04-01 18:00|4723.34|4738.81|4715.35|4731.20
2026-04-01 19:00|4731.19|4763.05|4728.20|4752.35
2026-04-01 20:00|4752.32|4753.60|4724.29|4724.67
2026-04-01 21:00|4724.95|4749.71|4715.99|4738.07
2026-04-01 22:00|4734.97|4768.86|4724.21|4760.88
2026-04-01 23:00|4760.85|4788.32|4758.40|4786.63
2026-04-02 00:00|4786.64|4790.69|4774.45|4787.10
2026-04-02 01:00|4787.06|4793.00|4773.90|4774.24
2026-04-02 02:00|4774.25|4775.35|4742.20|4753.11
2026-04-02 03:00|4753.14|4778.30|4751.03|4766.27
2026-04-02 04:00|4766.22|4771.16|4754.27|4758.08
2026-04-02 06:00|4759.25|4782.46|4751.85|4776.31
2026-04-02 07:00|4776.46|4800.26|4773.51|4783.99
2026-04-02 08:00|4784.03|4798.71|4775.08|4784.51
2026-04-02 09:00|4784.22|4786.50|4650.45|4696.75
2026-04-02 10:00|4696.34|4704.32|4655.90|4686.68
2026-04-02 11:00|4686.73|4699.42|4675.63|4676.36
2026-04-02 12:00|4676.36|4681.44|4657.06|4672.70
2026-04-02 13:00|4672.82|4680.44|4585.87|4594.06
2026-04-02 14:00|4594.61|4608.74|4554.19|4599.17
2026-04-02 15:00|4597.98|4651.17|4597.25|4642.76
2026-04-02 16:00|4642.89|4648.79|4616.93|4620.67
2026-04-02 17:00|4620.65|4632.02|4613.14|4621.71
2026-04-02 18:00|4621.72|4634.94|4604.15|4620.53
2026-04-02 19:00|4620.59|4630.47|4592.84|4600.03
2026-04-02 20:00|4600.45|4630.28|4594.58|4601.77
2026-04-02 21:00|4601.96|4651.61|4580.77|4646.39
2026-04-02 22:00|4646.36|4699.52|4631.72|4681.49
2026-04-02 23:00|4681.69|4683.99|4652.56|4661.18
2026-04-03 00:00|4661.19|4670.77|4642.90|4659.42
2026-04-03 01:00|4659.34|4668.31|4645.68|4648.70
2026-04-03 02:00|4648.96|4672.18|4647.47|4668.69
2026-04-03 03:00|4669.01|4682.00|4661.53|4671.98
2026-04-03 04:00|4672.05|4677.90|4664.36|4676.12
2026-04-06 06:00|4632.12|4665.57|4608.28|4645.70
2026-04-06 07:00|4645.72|4651.31|4605.35|4610.97
2026-04-06 08:00|4611.04|4629.40|4600.65|4622.13
2026-04-06 09:00|4622.14|4643.25|4620.32|4625.80
2026-04-06 10:00|4626.02|4671.98|4623.49|4647.82
2026-04-06 11:00|4647.78|4648.00|4625.33|4640.53
2026-04-06 12:00|4640.53|4659.79|4639.84|4658.88
2026-04-06 13:00|4659.12|4678.57|4651.15|4652.60
2026-04-06 14:00|4652.63|4667.88|4644.07|4665.93
2026-04-06 15:00|4666.09|4688.53|4644.86|4684.81
2026-04-06 16:00|4684.90|4698.25|4681.73|4695.79
2026-04-06 17:00|4696.03|4706.30|4690.83|4693.49
2026-04-06 18:00|4693.70|4697.64|4684.59|4689.60
2026-04-06 19:00|4689.86|4696.82|4677.04|4678.08
2026-04-06 20:00|4678.16|4686.89|4659.53|4675.75
2026-04-06 21:00|4676.67|4681.67|4659.84|4680.02
2026-04-06 22:00|4682.08|4697.68|4660.08|4682.79
2026-04-06 23:00|4683.01|4684.11|4651.97|4668.19
2026-04-07 00:00|4668.21|4672.62|4657.90|4660.38
2026-04-07 01:00|4660.24|4661.13|4645.72|4653.74
2026-04-07 02:00|4653.52|4666.25|4648.75|4658.27
2026-04-07 03:00|4658.26|4659.54|4645.54|4655.72
2026-04-07 04:00|4655.64|4658.44|4649.10|4650.62
2026-04-07 06:00|4658.27|4668.00|4656.67|4658.25
2026-04-07 07:00|4658.30|4661.18|4651.41|4658.91
2026-04-07 08:00|4658.99|4661.33|4649.06|4655.02
2026-04-07 09:00|4654.24|4664.27|4616.17|4626.78
2026-04-07 10:00|4626.95|4654.09|4619.80|4650.38
2026-04-07 11:00|4650.34|4654.14|4639.38|4649.47
2026-04-07 12:00|4649.44|4663.96|4645.50|4659.55
2026-04-07 13:00|4660.13|4661.48|4623.33|4642.99
2026-04-07 14:00|4642.71|4656.59|4637.84|4653.41
2026-04-07 15:00|4653.78|4656.97|4636.42|4645.95
2026-04-07 16:00|4646.39|4690.97|4644.12|4683.04
2026-04-07 17:00|4682.77|4694.55|4658.76|4670.89
2026-04-07 18:00|4671.71|4680.74|4649.25|4651.98
2026-04-07 19:00|4652.00|4663.99|4628.79|4659.65
2026-04-07 20:00|4659.89|4671.01|4646.73|4651.71
2026-04-07 21:00|4651.76|4663.28|4635.49|4644.25
2026-04-07 22:00|4644.05|4661.41|4607.63|4633.43
2026-04-07 23:00|4633.38|4659.32|4625.00|4655.71
2026-04-08 00:00|4655.77|4668.40|4652.53|4657.19
2026-04-08 01:00|4657.28|4686.73|4654.00|4676.01
2026-04-08 02:00|4675.93|4686.37|4657.62|4662.32
2026-04-08 03:00|4662.70|4718.49|4660.59|4700.71
2026-04-08 04:00|4700.77|4716.76|4697.23|4705.53
2026-04-08 06:00|4746.96|4819.47|4713.45|4818.45
2026-04-08 07:00|4818.10|4836.26|4801.05|4833.32
2026-04-08 08:00|4833.22|4857.18|4808.72|4817.70
2026-04-08 09:00|4817.75|4825.30|4788.17|4810.13
2026-04-08 10:00|4809.70|4825.28|4798.66|4803.92
2026-04-08 11:00|4803.98|4805.72|4795.02|4797.51
2026-04-08 12:00|4797.50|4806.52|4790.28|4803.56
2026-04-08 13:00|4803.50|4843.38|4800.26|4827.65
2026-04-08 14:00|4827.66|4839.74|4819.95|4820.12
2026-04-08 15:00|4820.84|4821.24|4805.28|4813.57
2026-04-08 16:00|4813.84|4819.94|4790.58|4793.88
2026-04-08 17:00|4793.89|4806.65|4776.37|4783.17
2026-04-08 18:00|4782.95|4796.09|4771.30|4782.64
2026-04-08 19:00|4782.69|4802.89|4778.18|4798.22
2026-04-08 20:00|4798.32|4807.07|4768.14|4799.81
2026-04-08 21:00|4799.80|4806.59|4768.41|4778.08
2026-04-08 22:00|4777.25|4792.10|4732.33|4736.45
2026-04-08 23:00|4736.19|4763.15|4734.37|4756.45
2026-04-09 00:00|4756.37|4765.71|4745.56|4760.65
2026-04-09 01:00|4760.64|4764.50|4731.29|4734.04
2026-04-09 02:00|4734.74|4744.49|4703.68|4705.44
2026-04-09 03:00|4705.01|4731.88|4699.82|4730.64
2026-04-09 04:00|4730.48|4732.08|4717.10|4719.07
2026-04-09 06:00|4727.89|4733.23|4704.74|4717.78
2026-04-09 07:00|4717.54|4720.03|4705.46|4715.66
2026-04-09 08:00|4715.81|4719.14|4698.52|4706.71
2026-04-09 09:00|4707.08|4728.33|4699.42|4727.50
2026-04-09 10:00|4727.47|4732.99|4717.35|4719.16
2026-04-09 11:00|4719.05|4720.33|4705.24|4711.70
2026-04-09 12:00|4711.76|4725.42|4709.70|4720.72
2026-04-09 13:00|4721.04|4726.72|4705.78|4713.09
2026-04-09 14:00|4712.98|4725.46|4703.44|4712.43
2026-04-09 15:00|4712.58|4731.45|4705.80|4724.25
2026-04-09 16:00|4724.84|4733.29|4719.78|4726.34
2026-04-09 17:00|4726.35|4733.15|4722.89|4729.32
2026-04-09 18:00|4729.33|4746.79|4723.73|4741.31
2026-04-09 19:00|4741.08|4757.39|4738.39|4756.53
2026-04-09 20:00|4756.52|4759.78|4734.94|4746.09
2026-04-09 21:00|4745.87|4777.04|4738.77|4764.57
2026-04-09 22:00|4764.49|4776.42|4747.16|4768.57
2026-04-09 23:00|4768.76|4797.97|4761.08|4792.74
2026-04-10 00:00|4792.77|4801.12|4784.62|4788.83
2026-04-10 01:00|4789.07|4801.20|4786.79|4797.77
2026-04-10 02:00|4797.84|4798.26|4767.85|4772.25
2026-04-10 03:00|4772.01|4782.76|4766.93|4768.94
2026-04-10 04:00|4769.23|4773.51|4760.96|4765.51
2026-04-10 06:00|4775.38|4779.51|4758.59|4764.35
2026-04-10 07:00|4764.28|4764.35|4756.91|4763.59
2026-04-10 08:00|4763.52|4763.52|4750.77|4762.92
2026-04-10 09:00|4762.90|4776.70|4757.95|4764.68
2026-04-10 10:00|4764.84|4765.50|4737.91|4752.79
2026-04-10 11:00|4752.84|4769.61|4752.76|4766.47
2026-04-10 12:00|4766.47|4770.87|4757.77|4758.44
2026-04-10 13:00|4758.44|4769.22|4757.29|4765.74
2026-04-10 14:00|4765.75|4765.75|4742.69|4746.37
2026-04-10 15:00|4745.62|4757.59|4741.09|4749.69
2026-04-10 16:00|4749.82|4753.36|4730.77|4740.80
2026-04-10 17:00|4740.75|4760.58|4740.75|4751.47
2026-04-10 18:00|4751.50|4760.71|4742.27|4757.33
2026-04-10 19:00|4757.35|4768.85|4753.18|4768.26
2026-04-10 20:00|4768.28|4782.56|4759.78|4772.04
2026-04-10 21:00|4771.44|4780.12|4765.33|4775.03
2026-04-10 22:00|4775.75|4795.16|4767.54|4774.94
2026-04-10 23:00|4775.21|4787.54|4755.33|4762.19
2026-04-11 00:00|4762.01|4766.19|4747.51|4763.95
2026-04-11 01:00|4764.05|4768.73|4758.07|4760.36
2026-04-11 02:00|4760.15|4773.40|4751.13|4765.25
2026-04-11 03:00|4765.26|4770.49|4758.15|4759.83
2026-04-11 04:00|4759.98|4760.05|4740.91|4748.66
2026-04-13 06:00|4669.62|4692.35|4644.75|4659.10
2026-04-13 07:00|4659.18|4672.11|4644.27|4671.58
2026-04-13 08:00|4671.88|4698.25|4664.62|4695.77
2026-04-13 09:00|4694.64|4728.16|4693.90|4721.13
2026-04-13 10:00|4721.14|4727.93|4711.11|4720.43
2026-04-13 11:00|4720.35|4723.99|4712.27|4718.00
2026-04-13 12:00|4717.99|4725.01|4708.52|4723.16
2026-04-13 13:00|4723.17|4730.75|4716.35|4729.46
2026-04-13 14:00|4729.43|4732.61|4720.74|4725.53
2026-04-13 15:00|4725.60|4740.11|4724.74|4733.64
2026-04-13 16:00|4733.70|4738.71|4720.40|4723.32
2026-04-13 17:00|4723.34|4728.64|4710.64|4714.58
2026-04-13 18:00|4714.57|4723.91|4708.44|4721.94
2026-04-13 19:00|4722.07|4729.21|4703.72|4706.53
2026-04-13 20:00|4706.79|4725.29|4703.86|4723.46
2026-04-13 21:00|4723.46|4744.38|4721.30|4730.49
2026-04-13 22:00|4730.45|4731.31|4708.85|4719.25
2026-04-13 23:00|4719.29|4719.80|4700.26|4714.47
2026-04-14 00:00|4714.48|4746.10|4709.19|4732.96
2026-04-14 01:00|4732.97|4750.25|4725.52|4729.95
2026-04-14 02:00|4730.08|4740.76|4723.26|4738.55
2026-04-14 03:00|4738.48|4747.56|4730.52|4741.21
2026-04-14 04:00|4741.36|4744.14|4738.10|4740.48
2026-04-14 06:00|4751.71|4759.62|4745.66|4758.13
2026-04-14 07:00|4757.90|4765.75|4754.39|4757.74
2026-04-14 08:00|4757.72|4775.79|4751.40|4770.06
2026-04-14 09:00|4769.96|4776.92|4761.73|4765.07
2026-04-14 10:00|4764.77|4777.16|4762.02|4775.29
2026-04-14 11:00|4775.30|4775.73|4765.64|4767.64
2026-04-14 12:00|4767.98|4776.74|4766.80|4774.19
2026-04-14 13:00|4774.20|4774.33|4757.88|4759.96
2026-04-14 14:00|4760.14|4783.08|4760.02|4782.26
2026-04-14 15:00|4782.20|4796.13|4767.57|4777.12
2026-04-14 16:00|4777.26|4789.98|4774.28|4786.59
2026-04-14 17:00|4786.69|4789.41|4771.40|4778.31
