XAUUSD W1 | 938 bars | 2026-04-08 01:51 BJT
时间(BJT)|开|高|低|收
2000-08-21|276.45|277.80|270.00|274.50
2000-08-28|273.40|279.10|272.10|277.00
2000-09-04|276.70|278.35|271.00|273.40
2000-09-11|272.70|276.05|270.60|272.70
2000-09-18|271.80|276.50|268.25|272.40
2000-09-25|271.90|279.95|271.55|274.50
2000-10-02|274.10|275.05|268.40|269.90
2000-10-09|269.15|278.10|268.25|272.90
2000-10-16|272.65|275.70|268.90|271.80
2000-10-23|270.90|272.65|261.85|264.72
2000-10-30|264.42|267.30|262.85|265.40
2000-11-06|265.45|267.30|263.00|265.00
2000-11-13|264.75|268.85|263.65|266.00
2000-11-20|266.00|268.45|265.00|266.10
2000-11-27|265.70|273.50|265.25|269.60
2000-12-04|269.50|276.40|269.10|273.00
2000-12-11|272.50|273.75|267.80|270.70
2000-12-18|270.30|275.95|268.75|274.20
2000-12-25|273.54|276.65|270.65|272.50
2001-01-01|272.45|274.00|266.00|268.40
2001-01-08|267.85|270.40|263.00|264.57
2001-01-15|264.10|267.25|262.36|265.00
2001-01-22|264.50|269.75|261.70|263.55
2001-01-29|262.90|269.45|262.05|267.80
2001-02-05|267.20|268.05|258.80|260.90
2001-02-12|260.40|262.60|253.50|259.20
2001-02-19|258.60|262.40|255.65|261.80
2001-02-26|261.30|270.12|261.25|263.10
2001-03-05|262.50|273.05|259.50|272.00
2001-03-12|271.90|275.60|257.95|259.30
2001-03-19|259.10|264.60|258.25|262.60
2001-03-26|261.90|264.00|256.75|258.20
2001-04-02|257.80|261.25|254.20|260.30
2001-04-09|259.80|261.75|256.05|259.50
2001-04-16|259.00|266.10|257.95|264.90
2001-04-23|264.15|267.45|261.35|263.90
2001-04-30|263.30|268.05|262.65|266.40
2001-05-07|266.15|271.25|264.05|268.30
2001-05-14|267.90|287.30|266.00|287.30
2001-05-21|285.75|299.00|274.57|277.90
2001-05-28|277.40|280.00|264.40|267.30
2001-06-04|266.50|275.50|264.25|274.00
2001-06-11|273.00|277.40|266.10|271.80
2001-06-18|271.00|276.20|270.60|272.90
2001-06-25|272.30|279.55|267.30|271.10
2001-07-02|270.60|272.50|264.15|266.50
2001-07-09|266.50|270.35|265.10|267.60
2001-07-16|266.95|272.35|266.25|270.30
2001-07-23|270.15|270.80|265.00|267.80
2001-07-30|267.60|269.55|264.00|268.80
2001-08-06|268.50|277.55|265.75|274.80
2001-08-13|273.50|281.70|273.00|279.50
2001-08-20|279.00|280.05|271.55|273.10
2001-08-27|272.25|276.75|270.15|274.70
2001-09-03|274.45|275.25|270.70|273.40
2001-09-10|273.00|296.00|270.45|285.80
2001-09-17|288.00|296.10|283.75|291.70
2001-09-24|290.50|294.65|286.50|293.45
2001-10-01|292.00|293.70|288.10|291.20
2001-10-08|290.75|294.62|279.70|284.70
2001-10-15|284.20|286.25|277.20|279.90
2001-10-22|279.40|280.00|273.95|277.60
2001-10-29|277.10|282.50|276.65|280.20
2001-11-05|279.70|281.60|276.00|277.95
2001-11-12|277.20|282.50|273.45|275.10
2001-11-19|274.60|276.25|271.70|273.15
2001-11-26|272.80|276.55|272.00|274.65
2001-12-03|274.15|278.70|273.10|274.80
2001-12-10|274.30|279.95|270.95|278.70
2001-12-17|277.35|281.75|274.00|278.40
2001-12-24|277.70|281.25|275.55|276.80
2001-12-31|275.90|280.75|275.65|279.20
2002-01-07|278.40|290.00|276.90|287.80
2002-01-14|286.60|290.00|282.45|283.80
2002-01-21|283.30|284.55|277.35|279.20
2002-01-28|279.20|287.70|276.60|286.50
2002-02-04|285.25|309.30|284.90|304.00
2002-02-11|303.50|305.80|295.10|298.10
2002-02-18|298.50|299.88|289.55|293.00
2002-02-25|292.75|300.12|290.40|298.40
2002-03-04|297.60|300.62|287.40|290.00
2002-03-11|289.35|295.40|288.85|290.30
2002-03-18|289.80|298.38|289.50|298.00
2002-03-25|297.40|305.27|295.35|302.75
2002-04-01|301.75|307.45|297.75|300.30
2002-04-08|299.85|303.75|296.75|301.90
2002-04-15|301.90|306.60|297.15|302.60
2002-04-22|302.00|312.50|301.35|311.60
2002-04-29|310.75|313.85|306.35|312.20
2002-05-06|311.50|314.40|307.55|311.30
2002-05-13|310.60|312.65|305.95|311.30
2002-05-20|310.60|324.48|309.75|320.80
2002-05-27|320.30|330.25|319.50|326.80
2002-06-03|326.30|332.15|319.75|324.20
2002-06-10|324.60|325.60|315.45|319.60
2002-06-17|319.10|325.60|316.25|324.90
2002-06-24|324.40|327.30|309.90|314.70
2002-07-01|313.70|316.40|310.00|311.80
2002-07-08|311.20|318.50|309.90|316.30
2002-07-15|315.70|326.40|315.50|324.20
2002-07-22|323.70|326.23|300.50|304.00
2002-07-29|304.20|308.50|298.45|307.40
2002-08-05|307.10|316.05|303.70|314.80
2002-08-12|314.30|318.50|310.80|314.20
2002-08-19|313.70|316.40|303.95|307.30
2002-08-26|306.70|315.30|306.20|313.00
2002-09-02|312.50|322.10|310.90|320.50
2002-09-09|319.90|324.60|314.40|317.10
2002-09-16|316.90|324.50|313.50|322.15
2002-09-23|322.15|328.30|318.50|319.95
2002-09-30|320.25|325.50|319.00|322.25
2002-10-07|322.25|323.70|315.90|316.75
2002-10-14|318.45|319.10|310.22|312.85
2002-10-21|312.75|314.60|308.50|313.05
2002-10-28|313.27|321.80|312.50|318.75
2002-11-04|320.35|323.50|316.50|321.05
2002-11-11|321.55|325.40|316.50|320.55
2002-11-18|320.55|322.50|316.30|321.05
2002-11-25|320.15|321.50|315.62|318.15
2002-12-02|318.47|329.60|315.70|326.25
2002-12-09|326.57|336.00|322.30|330.55
2002-12-16|333.15|354.72|331.90|340.25
2002-12-23|340.76|351.51|340.45|349.25
2002-12-30|349.17|353.50|341.10|351.25
2003-01-06|349.85|357.75|344.45|354.75
2003-01-13|354.75|359.20|345.51|356.55
2003-01-20|356.55|370.50|353.05|368.35
2003-01-27|373.97|374.22|362.40|368.15
2003-02-03|368.15|389.25|366.75|369.75
2003-02-10|369.75|373.36|346.75|351.55
2003-02-17|351.00|355.05|341.00|351.90
2003-02-24|351.75|360.65|344.75|349.95
2003-03-03|349.50|358.60|344.70|350.75
2003-03-10|352.22|355.47|331.45|336.35
2003-03-17|339.45|345.65|325.49|326.05
2003-03-24|328.13|334.70|325.88|332.45
2003-03-31|332.61|339.15|321.88|325.38
2003-04-07|321.72|329.55|318.88|328.05
2003-04-14|326.13|328.50|321.88|327.25
2003-04-21|327.13|336.66|326.30|333.25
2003-04-28|333.34|344.00|327.13|340.95
2003-05-05|341.72|349.95|339.15|348.55
2003-05-12|348.80|357.50|348.05|354.75
2003-05-19|357.00|373.65|356.40|368.75
2003-05-26|368.00|375.02|358.30|364.85
2003-06-02|363.25|370.30|359.36|363.85
2003-06-09|362.75|367.45|350.70|356.95
2003-06-16|356.85|366.10|354.80|356.45
2003-06-23|356.45|358.70|342.60|345.45
2003-06-30|345.55|354.20|344.10|351.05
2003-07-07|351.75|353.00|341.80|344.75
2003-07-14|345.25|350.10|340.30|347.35
2003-07-21|346.75|365.40|346.50|362.95
2003-07-28|362.80|368.80|344.80|346.60
2003-08-04|348.80|358.70|346.10|356.80
2003-08-11|356.50|368.30|355.10|363.50
2003-08-18|363.50|367.80|356.00|363.10
2003-08-25|363.30|378.60|358.50|375.30
2003-09-01|375.00|380.00|369.10|377.10
2003-09-08|377.30|384.00|373.00|375.00
2003-09-15|375.30|384.30|371.10|381.80
2003-09-22|381.00|394.50|378.80|380.60
2003-09-29|381.10|388.80|366.50|369.30
2003-10-06|369.80|378.80|367.60|373.10
2003-10-13|373.10|377.60|366.00|371.30
2003-10-20|371.30|392.80|369.00|388.60
2003-10-27|387.60|392.10|379.30|384.00
2003-11-03|384.60|386.10|375.30|383.30
2003-11-10|382.80|399.50|381.60|397.80
2003-11-17|397.30|401.60|385.30|395.80
2003-11-24|395.80|401.10|389.10|397.80
2003-12-01|397.50|407.60|396.30|406.10
2003-12-08|406.10|412.70|402.10|408.80
2003-12-15|409.10|413.80|401.30|409.10
2003-12-22|409.00|414.80|407.10|412.26
2003-12-29|412.30|418.60|410.80|416.10
2004-01-05|414.80|431.10|414.30|425.70
2004-01-12|427.20|430.10|404.50|406.30
2004-01-19|407.85|414.30|406.00|407.50
2004-01-26|407.50|416.00|395.80|401.60
2004-02-02|402.60|410.10|394.10|403.00
2004-02-09|402.90|418.20|402.00|409.60
2004-02-16|412.50|417.80|393.80|397.00
2004-02-23|397.00|405.80|390.30|396.00
2004-03-01|395.00|404.00|387.60|401.00
2004-03-08|400.90|406.50|394.00|394.90
2004-03-15|395.50|414.70|395.00|412.00
2004-03-22|411.90|424.30|410.30|421.30
2004-03-29|421.50|431.60|415.60|420.90
2004-04-05|421.00|424.30|413.00|420.80
2004-04-12|420.50|422.60|394.80|400.50
2004-04-19|400.40|406.30|388.70|394.80
2004-04-26|395.10|400.10|377.20|386.70
2004-05-03|386.80|395.50|376.90|378.50
2004-05-10|378.60|384.80|370.50|376.60
2004-05-17|376.70|387.80|374.30|384.50
2004-05-24|384.10|397.30|382.30|393.30
2004-05-31|393.30|399.30|384.80|389.60
2004-06-07|390.25|395.80|381.60|384.30
2004-06-14|384.30|396.80|381.10|394.80
2004-06-21|394.10|403.80|392.10|401.60
2004-06-28|402.30|405.60|390.30|398.30
2004-07-05|397.89|409.60|388.50|407.60
2004-07-12|407.30|409.30|399.80|406.10
2004-07-19|406.50|408.30|386.80|390.10
2004-07-26|390.00|394.10|385.10|390.60
2004-08-02|390.80|401.30|388.60|399.80
2004-08-09|399.10|401.60|391.80|398.60
2004-08-16|398.30|414.80|397.60|412.70
2004-08-23|413.00|413.60|400.80|402.80
2004-08-30|402.30|411.80|398.60|400.30
2004-09-06|400.10|403.30|394.30|402.30
2004-09-13|401.60|407.60|398.10|405.50
2004-09-20|405.30|412.60|402.80|407.10
2004-09-27|409.30|420.30|406.60|419.50
2004-10-04|418.80|424.30|411.30|422.80
2004-10-11|422.60|424.00|409.10|418.80
2004-10-18|418.10|426.80|414.30|424.20
2004-10-25|424.60|431.20|420.30|428.10
2004-11-01|429.10|434.60|416.80|433.10
2004-11-08|433.10|439.50|430.70|437.80
2004-11-15|437.80|448.80|434.80|447.10
2004-11-22|446.60|455.80|445.50|451.80
2004-11-29|452.00|457.30|446.60|455.30
2004-12-06|455.30|456.80|431.50|434.20
2004-12-13|433.70|443.30|433.70|441.50
2004-12-20|441.30|444.60|438.30|442.10
2004-12-27|443.10|446.10|433.10|437.79
2005-01-03|438.30|438.80|416.50|418.60
2005-01-10|419.60|428.30|418.30|422.60
2005-01-17|423.00|428.80|419.60|427.20
2005-01-24|426.10|428.60|420.30|426.50
2005-01-31|425.80|427.10|413.30|414.70
2005-02-07|414.20|422.60|409.80|420.30
2005-02-14|420.00|429.10|420.00|427.30
2005-02-21|426.79|437.30|425.79|434.80
2005-02-28|434.30|438.70|428.30|433.80
2005-03-07|433.80|447.60|431.80|444.30
2005-03-14|444.30|446.00|435.50|438.80
2005-03-21|438.60|440.20|423.50|425.00
2005-03-28|424.30|429.50|423.10|425.60
2005-04-04|425.80|429.00|421.80|426.60
2005-04-11|426.70|430.60|421.70|424.30
2005-04-18|424.70|436.20|422.80|434.20
2005-04-25|434.30|438.20|429.80|434.50
2005-05-02|434.60|435.10|423.20|425.80
2005-05-09|425.70|429.00|418.20|419.80
2005-05-16|419.30|423.80|416.30|417.10
2005-05-23|417.10|420.80|415.30|420.10
2005-05-30|420.00|425.30|413.30|422.30
2005-06-06|422.10|428.80|420.60|426.60
2005-06-13|426.60|439.80|423.50|437.10
2005-06-20|437.60|444.20|433.60|439.80
2005-06-27|439.30|440.80|426.30|426.80
2005-07-04|427.70|429.30|421.30|423.10
2005-07-11|422.60|428.30|417.80|421.10
2005-07-18|421.30|427.50|418.50|425.00
2005-07-25|424.60|431.30|421.50|429.30
2005-08-01|429.80|439.80|428.60|436.80
2005-08-08|437.20|449.10|432.60|445.70
2005-08-15|445.70|446.50|435.60|435.80
2005-08-22|436.00|440.30|435.30|437.20
2005-08-29|438.10|446.80|429.00|443.80
2005-09-05|444.10|449.30|442.30|448.30
2005-09-12|448.20|459.80|444.50|459.30
2005-09-19|458.80|475.00|458.20|462.80
2005-09-26|463.30|474.10|457.60|468.80
2005-10-03|467.30|475.60|462.80|474.30
2005-10-10|474.10|480.00|465.30|469.20
2005-10-17|469.00|475.00|459.50|466.30
2005-10-24|465.80|475.50|462.80|472.10
2005-10-31|472.20|472.80|454.80|456.30
2005-11-07|456.50|469.60|455.80|468.20
2005-11-14|468.30|488.60|466.10|484.80
2005-11-21|485.00|496.79|484.30|495.70
2005-11-28|498.10|506.30|490.30|502.80
2005-12-05|503.60|530.20|503.50|525.70
2005-12-12|526.00|540.50|492.80|502.70
2005-12-19|501.80|508.80|489.30|502.30
2005-12-26|502.50|517.10|501.89|516.00
2006-01-02|516.70|539.70|516.20|539.20
2006-01-09|539.00|557.20|534.70|556.70
2006-01-16|555.70|567.60|539.50|554.00
2006-01-23|553.00|566.10|549.00|559.00
2006-01-30|556.60|574.70|556.60|567.15
2006-02-06|567.00|573.20|544.70|550.50
2006-02-13|549.00|554.00|534.60|551.60
2006-02-20|552.20|559.50|547.00|558.50
2006-02-27|558.60|570.70|551.70|564.70
2006-03-06|565.20|568.00|533.70|540.50
2006-03-13|540.20|557.10|538.20|553.60
2006-03-20|553.70|560.70|544.70|559.60
2006-03-27|559.50|589.10|558.20|583.50
2006-04-03|582.35|597.70|581.20|588.20
2006-04-10|588.60|603.70|588.00|597.90
2006-04-17|605.50|645.20|603.20|633.50
2006-04-24|638.50|655.50|618.20|653.70
2006-05-01|654.10|684.20|650.70|683.20
2006-05-08|682.20|729.70|670.50|714.20
2006-05-15|714.30|719.70|650.60|657.20
2006-05-22|657.70|674.50|635.60|651.20
2006-05-29|653.50|664.70|618.70|637.70
2006-06-05|638.00|645.10|600.60|607.10
2006-06-12|606.70|611.20|543.20|580.60
2006-06-19|580.10|594.70|560.70|582.50
2006-06-26|584.20|616.00|576.60|615.20
2006-07-03|617.00|637.00|614.10|628.70
2006-07-10|629.50|667.20|620.20|663.60
2006-07-17|667.50|676.00|615.50|619.20
2006-07-24|620.10|640.20|602.10|634.20
2006-07-31|636.00|655.50|629.00|646.00
2006-08-07|644.00|654.60|626.20|632.00
2006-08-14|632.70|632.70|607.00|614.20
2006-08-21|614.70|630.10|613.20|622.00
2006-08-28|622.60|627.50|607.20|624.70
2006-09-04|624.50|640.20|606.20|610.20
2006-09-11|603.20|610.10|570.30|579.00
2006-09-18|582.60|592.20|571.80|589.10
2006-09-25|589.50|606.50|581.70|597.70
2006-10-02|598.00|603.60|559.20|573.20
2006-10-09|574.10|589.80|568.70|589.60
2006-10-16|591.20|602.00|585.60|591.10
2006-10-23|591.20|599.70|572.30|599.30
2006-10-30|598.30|629.00|597.60|626.80
2006-11-06|626.00|636.20|612.70|628.10
2006-11-13|628.00|632.20|614.20|621.20
2006-11-20|620.20|639.70|619.80|637.70
2006-11-27|639.50|649.60|632.50|644.80
2006-12-04|645.50|648.20|622.70|624.60
2006-12-11|623.80|630.70|614.10|614.70
2006-12-18|615.20|624.20|611.10|619.30
2006-12-25|624.00|635.70|622.80|635.60
2007-01-01|638.20|644.70|601.50|606.70
2007-01-08|608.20|627.20|603.30|626.50
2007-01-15|626.30|636.20|619.70|634.70
2007-01-22|635.50|654.20|631.60|645.50
2007-01-29|645.30|661.00|640.70|647.20
2007-02-05|647.60|668.60|645.70|666.20
2007-02-12|667.30|671.50|659.60|668.50
2007-02-19|669.10|688.00|655.30|682.00
2007-02-26|681.10|688.10|639.10|642.00
2007-03-05|644.10|657.70|632.20|648.70
2007-03-12|650.10|655.10|636.50|652.70
2007-03-19|653.00|666.30|651.70|656.90
2007-03-26|656.20|669.00|655.00|663.20
2007-04-02|663.10|675.30|655.90|673.90
2007-04-09|673.60|685.40|670.30|684.60
2007-04-16|685.50|693.20|678.70|691.30
2007-04-23|691.60|693.30|670.40|680.90
2007-04-30|680.80|690.20|667.20|688.30
2007-05-07|687.90|690.40|664.00|670.50
2007-05-14|670.30|674.70|653.30|661.20
2007-05-21|661.30|664.90|651.50|655.50
2007-05-28|655.30|671.30|651.60|671.20
2007-06-04|671.10|673.60|643.60|648.20
2007-06-11|648.80|655.50|642.70|654.80
2007-06-18|654.50|661.80|647.50|653.60
2007-06-25|653.90|654.20|638.30|649.10
2007-07-02|650.20|658.30|645.00|655.30
2007-07-09|655.20|668.80|653.30|666.40
2007-07-16|666.10|686.40|662.30|682.70
2007-07-23|682.80|687.50|656.50|660.60
2007-07-30|660.70|675.10|658.80|672.50
2007-08-06|672.60|676.40|657.70|672.40
2007-08-13|671.40|672.70|641.60|657.20
2007-08-20|656.40|668.60|652.70|668.00
2007-08-27|667.70|674.50|660.70|672.80
2007-09-03|672.70|706.60|671.00|700.20
2007-09-10|700.30|717.00|698.70|707.00
2007-09-17|707.20|739.10|706.00|730.80
2007-09-24|731.00|745.40|721.60|742.90
2007-10-01|742.80|747.40|720.30|742.20
2007-10-08|740.40|753.40|726.30|749.30
2007-10-15|749.20|771.40|747.30|764.80
2007-10-22|766.20|785.50|745.00|784.70
2007-10-29|787.00|807.60|776.50|806.30
2007-11-05|807.40|845.40|800.60|831.60
2007-11-12|829.70|831.20|782.20|785.70
2007-11-19|787.10|825.20|772.50|823.30
2007-11-26|823.70|836.60|778.70|782.70
2007-12-03|783.80|806.50|776.80|794.40
2007-12-10|795.40|816.90|787.40|794.40
2007-12-17|793.00|812.00|784.80|811.20
2007-12-24|811.10|839.40|807.90|839.10
2007-12-31|838.00|869.00|828.50|859.20
2008-01-07|859.50|897.80|854.80|894.90
2008-01-14|897.00|914.00|869.80|882.70
2008-01-21|882.10|923.30|849.60|913.50
2008-01-28|911.70|936.70|903.50|905.00
2008-02-04|904.80|922.40|883.90|922.10
2008-02-11|919.20|926.70|895.80|902.00
2008-02-18|902.10|953.40|899.90|944.70
2008-02-25|945.20|975.80|926.00|973.50
2008-03-03|974.30|992.50|956.10|972.50
2008-03-10|975.90|1006.70|960.60|1002.50
2008-03-17|1003.90|1032.20|904.40|917.70
2008-03-24|912.60|954.70|906.10|931.20
2008-03-31|931.10|940.50|871.80|913.40
2008-04-07|912.50|939.30|902.70|924.70
2008-04-14|920.00|952.40|904.40|916.20
2008-04-21|916.90|928.40|877.50|885.80
2008-04-28|887.50|895.40|844.90|855.90
2008-05-05|858.00|889.30|857.40|884.30
2008-05-12|883.50|904.40|859.60|902.10
2008-05-19|902.50|934.90|900.50|924.50
2008-05-26|924.80|930.50|870.40|886.30
2008-06-02|887.90|901.90|864.60|901.80
2008-06-09|902.30|908.80|857.10|871.00
2008-06-16|870.00|908.30|866.30|901.60
2008-06-23|901.70|930.40|873.20|927.30
2008-06-30|928.40|946.20|918.20|933.60
2008-07-07|932.00|967.40|912.40|963.70
2008-07-14|965.80|988.00|949.50|954.50
2008-07-21|956.50|975.70|916.50|929.10
2008-07-28|928.00|932.90|893.60|910.30
2008-08-04|910.80|915.10|850.50|856.20
2008-08-11|855.70|865.60|772.60|787.10
2008-08-18|790.50|838.80|781.90|822.70
2008-08-25|824.60|843.70|806.60|830.70
2008-09-01|834.60|836.10|789.10|803.30
2008-09-08|813.50|817.80|735.90|764.90
2008-09-15|775.30|909.70|764.20|872.80
2008-09-22|872.40|911.20|861.70|877.80
2008-09-29|872.00|923.90|819.00|835.30
2008-10-06|833.00|931.10|825.40|849.60
2008-10-13|845.80|871.90|772.40|782.80
2008-10-20|782.90|809.70|681.40|733.20
2008-10-27|735.00|777.20|706.60|723.70
2008-11-03|726.70|768.60|721.40|735.80
2008-11-10|738.10|767.90|699.70|741.20
2008-11-17|740.90|801.30|730.60|800.00
2008-11-24|801.80|830.50|785.90|817.50
2008-12-01|818.50|818.50|741.10|755.70
2008-12-08|754.30|834.30|754.30|821.30
2008-12-15|824.20|881.50|822.10|837.50
2008-12-22|837.70|871.10|829.90|867.00
2008-12-29|876.40|887.80|855.30|874.60
2009-01-05|881.80|884.10|836.20|853.00
2009-01-12|853.50|853.80|801.90|841.70
2009-01-19|843.50|902.70|823.20|898.70
2009-01-26|897.90|929.20|874.20|926.50
2009-02-02|927.60|927.60|888.90|910.70
2009-02-09|910.20|952.20|890.40|941.00
2009-02-16|940.10|1005.90|935.70|992.10
2009-02-23|993.60|997.70|927.50|941.60
2009-03-02|939.00|957.90|899.50|938.60
2009-03-09|936.00|940.30|890.80|929.00
2009-03-16|924.80|966.80|883.00|951.40
2009-03-23|954.60|956.70|916.10|922.40
2009-03-30|923.90|932.60|890.30|892.40
2009-04-06|896.20|896.20|865.10|881.15
2009-04-13|881.25|899.73|864.78|868.25
2009-04-20|868.90|913.73|864.54|912.50
2009-04-27|913.10|918.10|880.03|886.05
2009-05-04|885.70|925.28|885.10|915.90
2009-05-11|915.83|933.98|908.36|931.15
2009-05-18|929.65|960.92|915.82|956.95
2009-05-25|955.88|980.02|941.11|978.57
2009-06-01|978.69|989.63|952.40|954.79
2009-06-08|955.50|965.02|936.23|938.80
2009-06-15|938.70|942.86|925.23|933.48
2009-06-22|934.21|948.15|912.88|939.10
2009-06-29|940.20|945.68|923.54|931.50
2009-07-06|930.90|931.40|904.78|912.58
2009-07-13|912.22|941.78|907.73|937.00
2009-07-20|937.68|957.15|937.02|950.85
2009-07-27|951.27|958.68|925.48|953.50
2009-08-03|952.27|971.46|951.00|954.43
2009-08-10|953.77|960.36|939.88|946.85
2009-08-17|947.26|957.65|930.08|953.40
2009-08-24|952.67|961.39|939.66|954.48
2009-08-31|954.50|997.16|944.43|993.90
2009-09-07|992.60|1011.57|982.57|1004.70
2009-09-14|1005.30|1023.87|992.12|1007.10
2009-09-21|1004.85|1019.67|985.00|990.80
2009-09-28|991.97|1009.59|984.99|1002.40
2009-10-05|1002.58|1061.35|1000.82|1048.85
2009-10-12|1048.89|1070.58|1043.16|1053.20
2009-10-19|1052.38|1067.75|1047.66|1055.00
2009-10-26|1053.78|1059.54|1026.40|1044.96
2009-11-02|1042.26|1100.94|1041.54|1094.70
